date,t2m,sp,rh,pwv,tp
2025-06-24 17:45:00,296.53662,912.78186,58.627846,7.259997,0.000426173
2025-06-24 18:00:00,295.98706,912.65686,61.496513,7.379172,0.000426173
2025-06-24 18:15:00,295.98706,912.65686,61.496513,7.379172,0.000426173
2025-06-24 18:30:00,295.98706,912.65686,61.496513,7.379172,0.000426173
2025-06-24 18:45:00,295.98706,912.65686,61.496513,7.379172,0.000426173
2025-06-24 19:00:00,295.12036,913.3625,66.985245,7.653837,0.000426173
2025-06-24 19:15:00,295.12036,913.3625,66.985245,7.653837,0.000426173
2025-06-24 19:30:00,295.12036,913.3625,66.985245,7.653837,0.000426173
2025-06-24 19:45:00,295.12036,913.3625,66.985245,7.653837,0.000426173
2025-06-24 20:00:00,293.96655,913.6375,75.16193,8.036241,0.001288995
2025-06-24 20:15:00,293.96655,913.6375,75.16193,8.036241,0.001288995
2025-06-24 20:30:00,293.96655,913.6375,75.16193,8.036241,0.001288995
2025-06-24 20:45:00,293.96655,913.6375,75.16193,8.036241,0.001288995
2025-06-24 21:00:00,293.6228,914.33875,71.43338,7.491913,0.00128746
2025-06-24 21:15:00,293.6228,914.33875,71.43338,7.491913,0.00128746
2025-06-24 21:30:00,293.6228,914.33875,71.43338,7.491913,0.00128746
2025-06-24 21:45:00,293.6228,914.33875,71.43338,7.491913,0.00128746
2025-06-24 22:00:00,293.33496,914.45374,71.58208,7.3834076,0.00128746
2025-06-24 22:15:00,293.33496,914.45374,71.58208,7.3834076,0.00128746
2025-06-24 22:30:00,293.33496,914.45374,71.58208,7.3834076,0.00128746
2025-06-24 22:45:00,293.33496,914.45374,71.58208,7.3834076,0.00128746
2025-06-24 23:00:00,292.96582,914.4988,75.32794,7.604245,0.00128746
2025-06-24 23:15:00,292.96582,914.4988,75.32794,7.604245,0.00128746
2025-06-24 23:30:00,292.96582,914.4988,75.32794,7.604245,0.00128746
2025-06-24 23:45:00,292.96582,914.4988,75.32794,7.604245,0.00128746
2025-06-25 00:00:00,292.95337,914.2525,72.52986,7.3144183,0.00128746
2025-06-25 00:15:00,292.95337,914.2525,72.52986,7.3144183,0.00128746
2025-06-25 00:30:00,292.95337,914.2525,72.52986,7.3144183,0.00128746
2025-06-25 00:45:00,292.95337,914.2525,72.52986,7.3144183,0.00128746
2025-06-25 01:00:00,292.8181,914.0706,72.37713,7.2399316,0.00128746
2025-06-25 01:15:00,292.8181,914.0706,72.37713,7.2399316,0.00128746
2025-06-25 01:30:00,292.8181,914.0706,72.37713,7.2399316,0.00128746
2025-06-25 01:45:00,292.8181,914.0706,72.37713,7.2399316,0.00128746
2025-06-25 02:00:00,292.73975,913.45374,72.1369,7.177952,0.00128746
2025-06-25 02:15:00,292.73975,913.45374,72.1369,7.177952,0.00128746
2025-06-25 02:30:00,292.73975,913.45374,72.1369,7.177952,0.00128746
2025-06-25 02:45:00,292.73975,913.45374,72.1369,7.177952,0.00128746
2025-06-25 03:00:00,292.43555,913.85126,79.84346,7.8075857,0.10789416
2025-06-25 03:15:00,292.43555,913.85126,79.84346,7.8075857,0.10789416
2025-06-25 03:30:00,292.43555,913.85126,79.84346,7.8075857,0.10789416
2025-06-25 03:45:00,292.43555,913.85126,79.84346,7.8075857,0.10789416
2025-06-25 04:00:00,292.15454,913.41315,84.66871,8.139769,0.10932467
2025-06-25 04:15:00,292.15454,913.41315,84.66871,8.139769,0.10932467
2025-06-25 04:30:00,292.15454,913.41315,84.66871,8.139769,0.10932467
2025-06-25 04:45:00,292.15454,913.41315,84.66871,8.139769,0.10932467
2025-06-25 05:00:00,292.04956,913.1756,85.60762,8.177119,0.11055597
2025-06-25 05:15:00,292.04956,913.1756,85.60762,8.177119,0.11055597
2025-06-25 05:30:00,292.04956,913.1756,85.60762,8.177119,0.11055597
2025-06-25 05:45:00,292.04956,913.1756,85.60762,8.177119,0.11055597
2025-06-25 06:00:00,292.0996,913.0756,83.71126,8.01868,0.13367942
2025-06-25 06:15:00,292.0996,913.0756,83.71126,8.01868,0.13367942
2025-06-25 06:30:00,292.0996,913.0756,83.71126,8.01868,0.13367942
2025-06-25 06:45:00,292.0996,913.0756,83.71126,8.01868,0.13367942
2025-06-25 07:00:00,292.14355,913.54126,83.24305,7.998591,1.4936284
2025-06-25 07:15:00,292.14355,913.54126,83.24305,7.998591,1.4936284
2025-06-25 07:30:00,292.14355,913.54126,83.24305,7.998591,1.4936284
2025-06-25 07:45:00,292.14355,913.54126,83.24305,7.998591,1.4936284
2025-06-25 08:00:00,292.302,913.6719,85.03944,8.249141,1.9823958
2025-06-25 08:15:00,292.302,913.6719,85.03944,8.249141,1.9823958
2025-06-25 08:30:00,292.302,913.6719,85.03944,8.249141,1.9823958
